,RELAP Time (hr),RELAP First Component (mg/L),RELAP Second Component (mg/L),RELAP Combined (mg/L)
359,93.52705691382765,7.127701662990668e-07,0.00895682100348576,0.00895753377365206
360,93.78757793587174,6.844300988416326e-07,0.008870788632573613,0.008871473062672454
361,94.04809895791583,6.582454223688764e-07,0.008785644404583445,0.008786302650005814
362,94.30861997995991,6.32533568376462e-07,0.008701378972507386,0.008702011506075762
363,94.569141002004,6.06656860789955e-07,0.008617982621222056,0.008618589278082846
364,94.82966202404809,5.832247382185568e-07,0.008535445423367623,0.008536028648105841
365,95.09018304609218,5.600755191960422e-07,0.00845375682900011,0.008454316904519305
366,95.35070406813627,5.379723993999329e-07,0.008372908871437273,0.008373446843836674
367,95.61122509018035,5.168422058327173e-07,0.00829289189284523,0.008293408735051062
368,95.87174611222444,4.963253978400865e-07,0.008213695171052993,0.008214191496450833
369,96.13226713426853,4.768310914909222e-07,0.00813531146951472,0.008135788300606211
370,96.39278815631262,4.581136849157153e-07,0.008057731347006767,0.008058189460691683
371,96.65330917835671,4.3997649370648047e-07,0.007980944656260796,0.007981384632754503
372,96.9138302004008,4.227737436517561e-07,0.007904943664484862,0.007905366438228515
373,97.17435122244488,4.068786008259102e-07,0.007829719791948877,0.007830126670549702
374,97.43487224448897,3.9003829019205504e-07,0.00775526359900663,0.0077556536372968225
375,97.69539326653306,3.7458869136642903e-07,0.007681567036375745,0.007681941625067111
376,97.95591428857715,3.6027934845815775e-07,0.007608622166197982,0.00760898244554644
377,98.21643531062124,3.459712104475166e-07,0.0075364199033910615,0.007536765874601509
378,98.47695633266532,3.3202750268118075e-07,0.007464953058086817,0.0074652850855894985
379,98.73747735470941,3.1964771271072273e-07,0.007394212225414269,0.00739453187312698
380,98.9979983767535,3.0746997146415583e-07,0.007324189993230591,0.007324497463202055
381,99.25851939879759,2.941547150016426e-07,0.0072548789273806,0.007255173082095601
382,99.51904042084168,2.822572498840285e-07,0.007186270939719706,0.00718655319696959
383,99.77956144288576,2.7186350204932527e-07,0.007118357531827322,0.007118629395329371
384,100.04008246492987,2.619260527261641e-07,0.00705113273340614,0.007051394659458867
385,100.30060348697396,2.514655405925056e-07,0.006984587187266677,0.00698483865280727
386,100.56112450901804,2.4126455110899564e-07,0.0069187149996888285,0.006918956264239938
387,100.82164553106213,2.3178726561842462e-07,0.006853507918331564,0.006853739705597182
388,101.08216655310622,2.2295748906836268e-07,0.0067889588266773545,0.006789181784166423
389,101.34268757515031,2.1432188633700798e-07,0.006725060076326926,0.006725274398213263
390,101.6032085971944,2.0558757586478604e-07,0.0066618061036738925,0.006662011691249758
391,101.86372961923848,1.97279175336704e-07,0.006599188231904329,0.006599385511079666
392,102.12425064128257,1.8998422277223038e-07,0.006537200519760034,0.006537390503982806
393,102.38477166332666,1.8254409145579138e-07,0.006475835435571778,0.006476017979663234
394,102.64529268537075,1.7514089517353583e-07,0.006415086798670046,0.00641526193956522
395,102.90581370741484,1.686876565625831e-07,0.006354947699611247,0.00635511638726781
396,103.16633472945892,1.6180710695321605e-07,0.006295411462555288,0.006295573269662242
397,103.42685575150301,1.5525166873816204e-07,0.006236471919595518,0.006236627171264256
398,103.6873767735471,1.4957761742413209e-07,0.006178122100700578,0.006178271678318002
399,103.94789779559119,1.434910996196718e-07,0.006120355739015745,0.006120499230115365
400,104.20841881763528,1.3758452854278835e-07,0.0060631669735168,0.006063304558045343
401,104.46893983967936,1.3217329433111292e-07,0.006006549008191929,0.00600668118148626
402,104.72946086172345,1.2719533121729815e-07,0.005950496072217404,0.005950623267548622
403,104.98998188376754,1.223682338516163e-07,0.005895002151773104,0.005895124520006956
404,105.25050290581163,1.1765894029452289e-07,0.005840060593676609,0.005840178252616904
405,105.51102392785572,1.1327346370648409e-07,0.005785666464864545,0.005785779738328252
406,105.7715449498998,1.0817818560546988e-07,0.0057318132839512944,0.0057319214621369
407,106.0320659719439,1.0425204626373452e-07,0.005678494872561786,0.00567859912460805
408,106.29258699398798,9.972246133323973e-08,0.005625706394573078,0.0056258061170344105
409,106.55310801603207,9.667257996382704e-08,0.0055734418202473155,0.005573538492827279
410,106.81362903807616,9.208084571045273e-08,0.005521694668557387,0.005521786749403098
411,107.07415006012025,8.863312378064255e-08,0.005470460835811199,0.005470549468934979
412,107.33467108216433,8.546372827360973e-08,0.00541973410254872,0.005419819566276994
413,107.59519210420842,8.223928925539165e-08,0.005369508997443398,0.005369591236732653
414,107.85571312625251,7.90094206933184e-08,0.005319780532580209,0.005319859542000902
415,108.1162341482966,7.573317581458033e-08,0.005270542963378173,0.005270618696553988
416,108.37675517034069,7.311234904389041e-08,0.005221791561410006,0.00522186467375905
417,108.63727619238477,6.972749549348308e-08,0.005173520861587185,0.005173590589082679
418,108.89779721442886,6.70313931976369e-08,0.005125725698820274,0.005125792730213471
419,109.15831823647295,6.480605000112314e-08,0.005078401458472272,0.005078466264522273
420,109.41883925851704,6.22146888040297e-08,0.005031542905544779,0.005031605120233583
421,109.67936028056113,5.99745767808919e-08,0.004985144841750562,0.0049852048163273426
422,109.93988130260522,5.7048453363434016e-08,0.004939202679914296,0.004939259728367659
423,110.2004023246493,5.5162951988214285e-08,0.0048937110268999166,0.004893766189851905
424,110.46092334669339,5.2885205645967233e-08,0.004848666580817383,0.004848719466023029
425,110.72144436873748,5.1120847678462114e-08,0.004804063090908956,0.004804114211756634
426,110.98196539078157,4.905162665105587e-08,0.004759896666113349,0.00475994571774
427,111.24248641282566,4.6675978560042065e-08,0.004716162617510805,0.004716209293489365
428,111.50300743486974,4.5185392169572743e-08,0.004672855550495378,0.004672900735887547
429,111.76352845691383,4.3656717689274514e-08,0.0046299724242421965,0.004630016080959886
430,112.02404947895792,4.173527003624497e-08,0.004587508204409514,0.00458754993967955
431,112.28457050100201,4.017647729572667e-08,0.004545458285609824,0.00454549846208712
432,112.5450915230461,3.853564907044238e-08,0.0045038183323400744,0.004503856867989145
433,112.80561254509018,3.676264712860837e-08,0.00446258422215823,0.004462620984805358
434,113.06613356713427,3.5908567206174826e-08,0.004421751242339631,0.004421787150906837
435,113.32665458917836,3.384943690588764e-08,0.004381316462443872,0.004381350311880778
436,113.58717561122245,3.301804781102532e-08,0.004341274296708802,0.004341307314756612
437,113.84769663326654,3.125606993141371e-08,0.004301620904264182,0.004301652160334113
438,114.10821765531063,3.114953015959326e-08,0.004262352852508132,0.0042623840020382915
439,114.36873867735471,2.927177851417817e-08,0.004223465823827127,0.004223495095605641
440,114.6292596993988,2.8275203063445748e-08,0.00418495575167045,0.004184984026873513
441,114.88978072144289,2.6946749105985e-08,0.0041468189184585965,0.004146845865207703
442,115.15030174348698,2.6270214490384495e-08,0.004109051548462147,0.004109077818676638
443,115.41082276553107,2.5241228768745726e-08,0.004071649452592518,0.004071674693821287
444,115.67134378757515,2.383012870595191e-08,0.0040346084167014505,0.004034632246830157
445,115.93186480961924,2.3003618038801252e-08,0.003997925301302805,0.003997948304920844
446,116.19238583166333,2.2026904788537016e-08,0.003961596854446637,0.003961618881351426
447,116.45290685370742,2.0846598809862053e-08,0.003925618491252068,0.003925639337850878
448,116.7134278757515,2.0641725799880974e-08,0.003889987377430406,0.003890008019156206
449,116.9739488977956,1.9589398929310094e-08,0.0038546990185522184,0.003854718607951148
450,117.23446991983968,1.8879262564451504e-08,0.0038197506796353925,0.0038197695588979568
451,117.49499094188377,1.810780919997939e-08,0.003785138765279786,0.003785156873088986
452,117.75551196392786,1.7715209532433774e-08,0.0037508596441269528,0.003750877359336485
453,118.01603298597195,1.6784414247179953e-08,0.0037169092040957234,0.0037169259885099708
454,118.27655400801603,1.6023905783744824e-08,0.003683285471351285,0.003683301495257069
455,118.53707503006012,1.531738264165544e-08,0.0036499842307057074,0.003649999548088349
456,118.79759605210421,1.5394768974477636e-08,0.0036170018971914165,0.003617017291960391
457,119.0581170741483,1.4482829190923559e-08,0.0035843356351573912,0.0035843501179865823
458,119.31863809619239,1.3855993174469576e-08,0.0035519826071242202,0.0035519964631173947
459,119.57915911823648,1.310681898768073e-08,0.003519938711013094,0.003519951817832082
460,119.83968014028056,1.3045624974201007e-08,0.00348820146620298,0.0034882145118279545
461,120.10020116232465,1.2379733379529436e-08,0.0034567672281423565,0.003456779607875736
462,120.36072218436874,1.2039172490981268e-08,0.003425632940124469,0.0034256449792969598
463,120.62124320641283,1.108310698356509e-08,0.0033947965922844995,0.003394807675391483
464,120.88176422845692,1.072221687944695e-08,0.003364253720235946,0.0033642644424528257
465,121.142285250501,1.0429862654378801e-08,0.003334001367869263,0.0033340117977319174
466,121.40280627254509,1.0021117699349674e-08,0.0033040383611440474,0.003304048382261747
467,121.66332729458918,9.554701992985476e-09,0.003274359790228213,0.003274369344930206
468,121.92384831663327,9.494867020897192e-09,0.0032449631484013797,0.003244972643268401
469,122.18436933867736,8.756335218556098e-09,0.0032158470651610293,0.003215855821496248
470,122.44489036072144,8.55219676655421e-09,0.0031870064066078794,0.003187014958804646
471,122.70541138276553,8.153472165111241e-09,0.0031584400355202484,0.0031584481889924136
472,122.96593240480962,7.85409063671661e-09,0.0031301446510119163,0.003130152505102553
473,123.22645342685371,7.816914514065413e-09,0.0031021171870190822,0.0031021250039335964
474,123.4869744488978,7.1866558424963125e-09,0.0030743555098484343,0.0030743626965042768
475,123.74749547094189,7.012313160243977e-09,0.0030468562014534964,0.0030468632137666566
476,124.00801649298597,6.770529149330081e-09,0.0030196172672418715,0.003019624037771021
477,124.26853751503006,6.27284525721355e-09,0.0029926362868934906,0.0029926425597387478
478,124.52905853707415,6.374863410604956e-09,0.002965909624891221,0.0029659159997546315
479,124.78957955911824,5.802158654993277e-09,0.002939436375716787,0.002939442177875442
480,125.05010058116233,5.627892313164776e-09,0.002913212312459062,0.0029132179403513754
481,125.31062160320641,5.539574080322561e-09,0.002887234893765843,0.002887240433339923
482,125.5711426252505,5.361191388964902e-09,0.0028615032784351,0.002861508639626489
483,125.83166364729459,5.166843797882795e-09,0.0028360140402822385,0.0028360192071260363
484,126.09218466933868,5.0088577712020045e-09,0.0028107640543765236,0.002810769063234295
485,126.35270569138277,4.919350220064044e-09,0.0027857524771856285,0.0027857573965358487
486,126.61322671342685,4.884518577075321e-09,0.002760975381044649,0.002760980265563226
487,126.87374773547094,4.4606433337327875e-09,0.002736430862924006,0.0027364353235673398
488,127.13426875751503,4.1966535571294175e-09,0.002712117306169922,0.002712121502823479
489,127.39478977955912,4.257286558056181e-09,0.002688031707063053,0.002688035964349611
490,127.6553108016032,3.9172579757427945e-09,0.002664172348675071,0.0026641762659330467
491,127.9158318236473,3.900127757699705e-09,0.002640535644102461,0.0026405395442302185
492,128.17635284569138,3.3792231786821312e-09,0.0026171211710950748,0.0026171245503182534
493,128.43687386773547,3.413395363065289e-09,0.0025939256493091715,0.0025939290627045347
494,128.69739488977956,3.412040646710808e-09,0.002570947218736075,0.0025709506307767215
495,128.95791591182365,2.8800997933686046e-09,0.0025481830273768194,0.0025481859074766126
496,129.21843693386774,3.1372147038076774e-09,0.0025256315998295887,0.0025256347370442925
497,129.47895795591182,3.2135439489806687e-09,0.002503291466285282,0.002503294679829231
498,129.7394789779559,2.4909051298567535e-09,0.002481159504358569,0.0024811619952636987
499,130.0,2.6478458736001722e-09,0.0024592336405316237,0.0024592362883774973
